Person_Age,Person_Income,Person_Home_Ownership,Person_Emp_Length,Loan_Intent,Loan_Grade,Loan_Amnt,Loan_Int_Rate,Loan_Status,Loan_Percent_Income,Cb_Person_Default_On_File,Cb_Person_Cred_Hist_Length
26,108000.0,MORTGAGE,8,HOMEIMPROVEMENT,B,15000.0,11.49,1,0.14,0,3
25,120000.0,MORTGAGE,9,PERSONAL,C,21000.0,13.49,0,0.17,0,4
23,120000.0,MORTGAGE,7,EDUCATION,A,12000.0,5.42,0,0.1,0,3
25,120000.0,MORTGAGE,2,PERSONAL,F,10000.0,20.99,0,0.08,0,4
22,120000.0,MORTGAGE,3,MEDICAL,C,5000.0,14.79,0,0.04,0,2
24,120000.0,MORTGAGE,9,EDUCATION,B,20000.0,9.99,0,0.17,0,4
24,120000.0,OWN,8,EDUCATION,A,5275.0,5.42,0,0.04,0,4
23,120000.0,MORTGAGE,7,MEDICAL,A,6000.0,6.99,0,0.05,0,3
23,50000.0,RENT,1,VENTURE,C,15000.0,13.61,0,0.3,0,3
22,120000.0,MORTGAGE,6,VENTURE,A,12000.0,7.49,0,0.1,0,4
24,120000.0,MORTGAGE,5,PERSONAL,A,16000.0,6.99,0,0.13,0,4
23,50000.0,RENT,7,PERSONAL,A,15000.0,7.88,0,0.3,0,4
24,91800.0,MORTGAGE,8,MEDICAL,D,5000.0,15.99,1,0.05,0,2
23,120000.0,MORTGAGE,5,MEDICAL,B,6000.0,9.99,0,0.05,0,3
25,44000.0,RENT,1,EDUCATION,D,15000.0,14.59,1,0.34,0,4
24,50000.0,RENT,2,VENTURE,B,15000.0,11.36,0,0.3,0,2
24,120000.0,MORTGAGE,3,MEDICAL,A,4800.0,5.99,0,0.04,0,4
24,120000.0,MORTGAGE,8,PERSONAL,C,20000.0,12.99,0,0.17,1,2
23,120000.0,OWN,7,VENTURE,B,3600.0,10.59,0,0.03,0,4
22,120000.0,MORTGAGE,3,MEDICAL,A,22000.0,7.49,0,0.18,0,3
23,120000.0,MORTGAGE,7,DEBTCONSOLIDATION,A,3750.0,5.42,0,0.03,0,3
26,120000.0,MORTGAGE,5,EDUCATION,B,13000.0,10.99,0,0.11,0,2
25,120000.0,MORTGAGE,7,MEDICAL,A,14500.0,7.49,0,0.12,0,4
26,120000.0,MORTGAGE,10,MEDICAL,C,5000.0,13.49,0,0.04,1,2
26,120000.0,MORTGAGE,5,EDUCATION,A,8000.0,7.29,0,0.07,0,2
25,120000.0,MORTGAGE,9,PERSONAL,A,10000.0,5.42,0,0.08,0,4
26,50004.0,RENT,3,VENTURE,C,15000.0,13.72,0,0.3,1,4
22,50004.0,RENT,6,VENTURE,D,15000.0,15.05,0,0.3,1,2
23,120000.0,MORTGAGE,7,DEBTCONSOLIDATION,B,15000.0,10.99,0,0.13,0,4
23,120000.0,MORTGAGE,7,EDUCATION,B,18225.0,10.99,0,0.15,0,3
24,120000.0,MORTGAGE,8,HOMEIMPROVEMENT,B,14000.0,10.74,0,0.12,0,3
22,44172.0,RENT,4,PERSONAL,B,15000.0,10.37,1,0.34,0,3
26,50400.0,RENT,10,HOMEIMPROVEMENT,B,15000.0,10.75,0,0.3,0,2
25,120000.0,MORTGAGE,9,HOMEIMPROVEMENT,B,28000.0,10.74,0,0.23,0,3
25,50500.0,RENT,4,VENTURE,B,15000.0,11.14,0,0.3,0,4
25,120000.0,MORTGAGE,9,PERSONAL,B,10000.0,10.37,0,0.08,0,3
26,120000.0,MORTGAGE,10,MEDICAL,A,10000.0,5.42,0,0.08,0,2
26,120000.0,MORTGAGE,0,EDUCATION,A,6000.0,7.49,0,0.05,0,2
22,120000.0,MORTGAGE,2,EDUCATION,A,17400.0,7.66,0,0.14,0,2
22,51000.0,RENT,6,DEBTCONSOLIDATION,B,15000.0,11.11,0,0.29,0,4
23,120000.0,MORTGAGE,7,VENTURE,C,6000.0,13.06,0,0.05,0,4
25,25000.0,OWN,9,VENTURE,A,6000.0,7.51,0,0.24,0,2
24,51000.0,RENT,6,MEDICAL,B,15000.0,11.12,0,0.29,0,3
23,120000.0,MORTGAGE,2,PERSONAL,D,24250.0,16.02,0,0.2,1,4
25,51000.0,RENT,1,VENTURE,C,15000.0,13.48,0,0.29,1,4
23,120000.0,MORTGAGE,7,DEBTCONSOLIDATION,B,16000.0,10.37,0,0.13,0,3
24,120000.0,OWN,8,PERSONAL,D,15000.0,15.28,0,0.13,0,3
25,120000.0,MORTGAGE,6,DEBTCONSOLIDATION,B,10000.0,10.99,0,0.08,0,2
25,120000.0,MORTGAGE,2,EDUCATION,B,13000.0,9.99,0,0.11,0,4
26,120000.0,MORTGAGE,3,DEBTCONSOLIDATION,B,25000.0,10.99,0,0.21,0,3
26,91800.0,MORTGAGE,10,MEDICAL,E,10000.0,16.32,1,0.09,1,4
24,51500.0,RENT,8,EDUCATION,A,15000.0,8.49,0,0.29,0,2
22,25000.0,OWN,4,VENTURE,A,5000.0,6.03,0,0.2,0,2
25,25000.0,OWN,4,EDUCATION,A,8500.0,6.03,0,0.34,0,2
24,51996.0,RENT,2,MEDICAL,C,15000.0,13.22,0,0.29,0,3
26,120000.0,MORTGAGE,2,EDUCATION,A,10000.0,5.42,0,0.08,0,4
24,120000.0,MORTGAGE,8,DEBTCONSOLIDATION,C,8400.0,13.72,0,0.07,1,2
23,46000.0,RENT,3,MEDICAL,D,15000.0,16.0,1,0.33,0,4
23,52000.0,RENT,7,VENTURE,C,15000.0,14.26,0,0.29,0,3
24,120000.0,MORTGAGE,0,EDUCATION,D,25000.0,15.2,0,0.21,1,3
25,52000.0,RENT,4,EDUCATION,B,15000.0,12.18,0,0.29,0,4
25,120000.0,MORTGAGE,9,PERSONAL,C,25000.0,13.72,0,0.21,0,3
25,120000.0,MORTGAGE,7,MEDICAL,A,4000.0,5.42,0,0.03,0,3
22,52500.0,RENT,2,EDUCATION,B,15000.0,10.37,0,0.29,0,3
25,120000.0,MORTGAGE,5,DEBTCONSOLIDATION,A,9500.0,5.42,0,0.08,0,2
23,108000.0,MORTGAGE,7,DEBTCONSOLIDATION,C,4000.0,13.48,1,0.04,0,2
23,120000.0,MORTGAGE,5,EDUCATION,A,14000.0,7.49,0,0.12,0,3
24,120000.0,MORTGAGE,1,MEDICAL,A,3000.0,6.39,0,0.03,0,3
23,120000.0,MORTGAGE,4,VENTURE,A,10000.0,7.49,0,0.08,0,2
23,120000.0,MORTGAGE,2,EDUCATION,A,6000.0,6.76,0,0.05,0,3
23,120000.0,MORTGAGE,7,EDUCATION,C,8000.0,13.61,0,0.07,1,2
24,91800.0,MORTGAGE,8,MEDICAL,D,15000.0,16.32,1,0.14,1,2
22,52596.0,RENT,1,PERSONAL,B,15000.0,10.74,0,0.29,0,2
26,120000.0,MORTGAGE,3,PERSONAL,A,4600.0,6.39,0,0.04,0,2
23,120000.0,MORTGAGE,8,MEDICAL,A,10000.0,7.88,0,0.08,0,2
26,120000.0,MORTGAGE,8,DEBTCONSOLIDATION,A,4000.0,7.14,0,0.03,0,3
24,23000.0,RENT,2,EDUCATION,C,1600.0,13.48,0,0.07,1,2
23,120000.0,MORTGAGE,7,EDUCATION,A,10000.0,7.51,0,0.08,0,3
23,120000.0,MORTGAGE,7,DEBTCONSOLIDATION,A,4900.0,7.14,0,0.04,0,4
24,23000.0,RENT,2,EDUCATION,A,1600.0,7.68,0,0.07,0,2
25,25000.0,RENT,1,DEBTCONSOLIDATION,B,1600.0,9.99,0,0.06,0,3
24,120000.0,MORTGAGE,2,PERSONAL,A,12000.0,7.51,0,0.1,0,3
25,25000.0,RENT,4,MEDICAL,C,1600.0,12.98,0,0.06,0,3
24,25000.0,RENT,3,PERSONAL,C,1600.0,12.53,0,0.06,0,3
26,25200.0,RENT,0,VENTURE,C,1600.0,13.48,0,0.06,1,2
23,26000.0,RENT,1,PERSONAL,D,1600.0,16.29,1,0.06,1,3
25,120000.0,MORTGAGE,4,HOMEIMPROVEMENT,A,6000.0,6.76,0,0.05,0,3
26,120000.0,MORTGAGE,10,HOMEIMPROVEMENT,D,10000.0,14.59,0,0.08,1,2
22,26880.0,RENT,2,DEBTCONSOLIDATION,B,1600.0,11.12,0,0.06,0,2
22,28150.0,RENT,0,MEDICAL,A,1600.0,6.39,0,0.06,0,4
25,28800.0,RENT,2,MEDICAL,A,1600.0,6.62,0,0.06,0,2
23,29124.0,RENT,3,EDUCATION,B,1600.0,10.83,0,0.05,0,4
26,120000.0,MORTGAGE,10,PERSONAL,C,10000.0,12.73,0,0.08,0,3
26,120000.0,OWN,10,PERSONAL,C,15000.0,13.11,0,0.13,1,4
25,30000.0,RENT,8,PERSONAL,D,1600.0,16.29,0,0.05,0,3
24,91800.0,MORTGAGE,0,MEDICAL,C,16000.0,14.22,1,0.15,0,4
21,120000.0,MORTGAGE,5,VENTURE,B,15000.0,10.25,0,0.13,0,2
22,31000.0,RENT,2,MEDICAL,A,1600.0,9.32,0,0.05,0,3
26,120000.0,MORTGAGE,0,PERSONAL,C,20000.0,13.85,0,0.17,0,3
23,120000.0,MORTGAGE,0,PERSONAL,D,25000.0,15.31,0,0.21,0,3
24,120000.0,OWN,8,HOMEIMPROVEMENT,C,21000.0,14.26,0,0.17,1,2
25,25000.0,OWN,4,MEDICAL,C,17500.0,14.22,0,0.7,0,2
26,25000.0,OWN,1,EDUCATION,B,5000.0,9.88,0,0.2,0,3
23,29000.0,RENT,0,DEBTCONSOLIDATION,A,1600.0,7.88,1,0.06,0,3
24,37500.0,RENT,2,DEBTCONSOLIDATION,C,1600.0,11.03,0,0.04,1,3
26,32000.0,RENT,5,VENTURE,D,1600.0,14.46,1,0.05,1,3
23,120000.0,MORTGAGE,8,VENTURE,A,14000.0,8.94,0,0.12,0,3
25,25000.0,OWN,4,VENTURE,B,2000.0,10.99,0,0.08,0,3
22,25000.0,OWN,6,VENTURE,A,13000.0,7.88,0,0.52,0,3
23,120000.0,MORTGAGE,0,PERSONAL,A,17000.0,8.94,0,0.14,0,2
24,32400.0,RENT,0,EDUCATION,C,1600.0,13.98,1,0.05,0,3
25,120000.0,MORTGAGE,0,HOMEIMPROVEMENT,E,20000.0,16.82,0,0.17,0,2
22,120000.0,MORTGAGE,5,MEDICAL,A,18000.0,8.94,0,0.15,0,3
26,120000.0,MORTGAGE,10,DEBTCONSOLIDATION,A,16000.0,8.94,0,0.13,0,2
22,120000.0,MORTGAGE,3,MEDICAL,C,9600.0,13.22,0,0.08,1,4
26,120000.0,MORTGAGE,1,HOMEIMPROVEMENT,E,20000.0,17.74,0,0.17,1,3
24,120000.0,MORTGAGE,8,PERSONAL,A,16000.0,7.49,0,0.13,0,3
24,120000.0,MORTGAGE,1,EDUCATION,F,25000.0,18.53,0,0.21,0,2
23,25000.0,OWN,1,EDUCATION,A,8000.0,8.59,0,0.32,0,3
26,120000.0,MORTGAGE,10,HOMEIMPROVEMENT,C,20000.0,13.79,0,0.17,1,4
23,45000.0,RENT,6,VENTURE,B,1600.0,10.08,0,0.04,0,4
23,48000.0,RENT,4,EDUCATION,C,1600.0,13.98,0,0.03,0,3
24,120000.0,MORTGAGE,0,VENTURE,B,15200.0,12.21,0,0.13,0,2
22,48000.0,RENT,1,MEDICAL,C,1600.0,14.26,0,0.03,0,4
23,108000.0,MORTGAGE,7,HOMEIMPROVEMENT,B,18000.0,11.26,1,0.17,0,2
23,53616.0,RENT,6,EDUCATION,B,1600.0,12.42,0,0.03,0,4
23,120000.0,MORTGAGE,7,MEDICAL,B,20000.0,12.21,0,0.17,0,3
24,120000.0,MORTGAGE,0,DEBTCONSOLIDATION,A,16000.0,9.63,0,0.13,0,2
21,51000.0,RENT,5,VENTURE,D,1600.0,15.62,1,0.03,0,4
23,60000.0,RENT,1,MEDICAL,C,1600.0,13.99,0,0.03,1,4
24,120000.0,MORTGAGE,7,EDUCATION,B,2500.0,10.99,0,0.02,0,3
21,54000.0,RENT,0,VENTURE,D,1600.0,14.96,1,0.03,0,4
24,62000.0,RENT,1,MEDICAL,C,1600.0,13.85,0,0.03,1,4
25,120000.0,MORTGAGE,9,HOMEIMPROVEMENT,B,20000.0,11.14,0,0.17,0,4
24,108000.0,MORTGAGE,1,DEBTCONSOLIDATION,D,25000.0,13.99,1,0.23,1,2
26,120000.0,MORTGAGE,7,HOMEIMPROVEMENT,F,25000.0,15.76,0,0.21,0,4
23,120000.0,MORTGAGE,0,EDUCATION,C,23000.0,11.03,0,0.19,0,2
26,120000.0,MORTGAGE,8,EDUCATION,B,25000.0,9.76,0,0.21,0,3
24,120000.0,MORTGAGE,8,HOMEIMPROVEMENT,C,9500.0,11.66,0,0.08,1,2
25,120000.0,OWN,3,EDUCATION,B,3000.0,10.14,0,0.03,0,3
23,70000.0,RENT,7,DEBTCONSOLIDATION,B,1600.0,11.14,0,0.02,0,4
22,82000.0,RENT,2,EDUCATION,B,1600.0,11.89,0,0.02,0,2
22,24996.0,OWN,2,PERSONAL,B,13000.0,8.88,0,0.52,0,4
24,120155.0,MORTGAGE,4,EDUCATION,A,12000.0,7.49,0,0.1,0,4
25,12732.0,RENT,4,HOMEIMPROVEMENT,C,1550.0,15.27,1,0.12,0,2
22,120456.0,MORTGAGE,6,EDUCATION,D,20000.0,14.96,0,0.17,1,2
21,24996.0,OWN,5,VENTURE,A,5000.0,7.51,0,0.2,0,2
22,34480.0,RENT,4,VENTURE,D,1550.0,15.21,0,0.04,1,3
25,120775.0,OWN,9,EDUCATION,C,15000.0,13.11,0,0.12,0,4
26,26989.0,RENT,2,MEDICAL,C,1525.0,15.23,0,0.06,1,3
25,121000.0,MORTGAGE,9,MEDICAL,B,13600.0,11.99,0,0.11,0,2
25,121000.0,MORTGAGE,6,VENTURE,B,13000.0,10.99,0,0.11,0,2
23,121000.0,MORTGAGE,4,PERSONAL,A,3600.0,5.79,0,0.03,0,4
24,121000.0,MORTGAGE,0,EDUCATION,B,20400.0,10.75,0,0.17,0,2
22,12000.0,RENT,1,VENTURE,A,1500.0,6.99,0,0.13,0,2
25,121000.0,MORTGAGE,1,EDUCATION,B,3600.0,11.83,0,0.03,0,3
23,24972.0,OWN,4,VENTURE,B,2600.0,11.86,0,0.1,0,4
23,14000.0,RENT,0,DEBTCONSOLIDATION,C,1500.0,13.48,0,0.11,1,4
21,121352.0,MORTGAGE,5,DEBTCONSOLIDATION,C,7750.0,13.48,0,0.06,0,4
23,14088.0,RENT,2,MEDICAL,B,1500.0,8.88,0,0.11,0,2
25,121680.0,MORTGAGE,3,HOMEIMPROVEMENT,B,15000.0,10.37,0,0.12,0,3
22,24960.0,OWN,4,PERSONAL,A,4525.0,7.51,0,0.18,0,4
25,14400.0,RENT,0,VENTURE,C,1500.0,12.99,1,0.1,1,2
23,122000.0,MORTGAGE,7,EDUCATION,C,16000.0,13.49,0,0.13,0,2
25,24864.0,OWN,9,VENTURE,B,9000.0,10.99,0,0.36,0,3
25,110000.0,MORTGAGE,9,DEBTCONSOLIDATION,D,12000.0,15.99,1,0.11,0,3
22,24744.0,OWN,5,VENTURE,B,5000.0,11.89,0,0.2,0,2
22,122000.0,MORTGAGE,6,MEDICAL,A,6000.0,6.92,0,0.05,0,2
25,122000.0,MORTGAGE,1,PERSONAL,C,29800.0,13.8,0,0.29,1,3
23,122000.0,MORTGAGE,5,PERSONAL,A,12000.0,7.29,0,0.1,0,3
22,24605.0,OWN,3,VENTURE,C,10000.0,13.48,0,0.41,1,2
26,122000.0,MORTGAGE,4,EDUCATION,C,4800.0,13.48,0,0.04,1,3
22,24600.0,OWN,1,PERSONAL,B,4750.0,10.0,0,0.19,0,4
25,122000.0,MORTGAGE,9,PERSONAL,C,20000.0,13.23,0,0.16,1,4
26,14400.0,RENT,1,PERSONAL,B,1500.0,9.25,0,0.1,0,4
21,15600.0,RENT,2,EDUCATION,B,1500.0,11.86,0,0.1,0,2
26,122000.0,MORTGAGE,10,PERSONAL,A,6000.0,7.51,0,0.05,0,2
25,122000.0,MORTGAGE,8,PERSONAL,C,10000.0,13.57,0,0.08,0,4
25,122000.0,MORTGAGE,1,MEDICAL,A,10000.0,8.94,0,0.08,0,4
21,15874.0,RENT,4,EDUCATION,B,1500.0,10.99,0,0.09,0,3
23,122004.0,MORTGAGE,7,EDUCATION,B,11200.0,10.99,0,0.09,0,3
25,16200.0,RENT,2,MEDICAL,A,1500.0,6.91,0,0.09,0,4
21,17000.0,RENT,0,DEBTCONSOLIDATION,E,1500.0,18.64,1,0.09,0,2
24,94102.0,MORTGAGE,8,MEDICAL,C,8475.0,12.99,1,0.08,0,4
22,18000.0,RENT,0,HOMEIMPROVEMENT,E,1500.0,18.64,1,0.08,0,2
24,123000.0,MORTGAGE,6,PERSONAL,C,8000.0,12.68,0,0.07,0,4
22,123000.0,MORTGAGE,6,EDUCATION,A,7000.0,7.51,0,0.06,0,4
24,123000.0,MORTGAGE,6,PERSONAL,B,4750.0,10.99,0,0.04,0,3
21,18000.0,RENT,6,DEBTCONSOLIDATION,C,1500.0,12.61,0,0.08,1,2
26,18000.0,RENT,0,EDUCATION,B,1500.0,11.36,0,0.08,0,2
21,18000.0,RENT,3,PERSONAL,C,1500.0,12.87,0,0.08,1,4
26,111917.0,MORTGAGE,1,DEBTCONSOLIDATION,D,25000.0,15.31,1,0.22,0,3
26,123996.0,MORTGAGE,10,MEDICAL,A,2000.0,5.42,0,0.02,0,4
25,123996.0,OWN,9,HOMEIMPROVEMENT,A,10000.0,6.54,0,0.08,0,3
23,124000.0,MORTGAGE,4,MEDICAL,A,16000.0,6.03,0,0.13,0,4
21,18000.0,RENT,5,PERSONAL,B,1500.0,12.18,1,0.08,0,4
26,18700.0,RENT,2,EDUCATION,A,1500.0,5.42,0,0.08,0,4
25,124000.0,OWN,9,MEDICAL,B,2000.0,10.99,0,0.02,0,4
24,124000.0,MORTGAGE,5,EDUCATION,B,12000.0,10.36,0,0.1,0,4
22,24000.0,OWN,1,VENTURE,A,8000.0,7.51,0,0.33,0,3
23,24000.0,OWN,5,VENTURE,A,12000.0,7.49,0,0.5,0,4
22,124000.0,MORTGAGE,6,MEDICAL,C,11000.0,13.48,0,0.09,0,3
26,112000.0,MORTGAGE,5,DEBTCONSOLIDATION,B,20000.0,12.53,1,0.18,0,4
22,18996.0,RENT,1,MEDICAL,D,1500.0,15.31,1,0.08,1,3
26,124500.0,MORTGAGE,10,PERSONAL,B,6000.0,10.62,0,0.05,0,2
26,124726.0,MORTGAGE,3,PERSONAL,A,15000.0,7.29,0,0.12,0,3
23,124800.0,MORTGAGE,2,DEBTCONSOLIDATION,A,5000.0,6.62,0,0.04,0,3
23,124800.0,MORTGAGE,4,MEDICAL,B,28000.0,10.99,0,0.22,0,2
21,112800.0,MORTGAGE,2,EDUCATION,C,16000.0,13.48,1,0.14,1,2
23,124896.0,MORTGAGE,5,VENTURE,B,14400.0,10.99,0,0.12,0,2
23,24000.0,OWN,2,VENTURE,C,6000.0,15.23,0,0.25,1,2
23,24000.0,OWN,7,EDUCATION,A,5000.0,7.49,0,0.21,0,2
23,125000.0,MORTGAGE,6,EDUCATION,A,29800.0,8.9,0,0.28,0,4
25,125000.0,MORTGAGE,1,EDUCATION,B,20000.0,11.71,0,0.16,0,4
25,125000.0,OWN,9,PERSONAL,A,15000.0,7.9,0,0.12,0,3
23,20004.0,RENT,2,DEBTCONSOLIDATION,B,1500.0,9.62,0,0.07,0,3
25,24000.0,OWN,7,HOMEIMPROVEMENT,A,6000.0,5.42,0,0.25,0,3
25,125000.0,MORTGAGE,1,MEDICAL,C,29800.0,14.27,0,0.24,0,4
24,20160.0,RENT,3,MEDICAL,C,1500.0,13.35,0,0.07,0,4
22,21216.0,RENT,0,MEDICAL,B,1500.0,11.86,0,0.07,0,2
25,125000.0,MORTGAGE,9,PERSONAL,B,12000.0,9.91,0,0.1,0,3
22,24000.0,OWN,0,DEBTCONSOLIDATION,D,4200.0,15.62,0,0.17,1,2
24,23004.0,RENT,9,DEBTCONSOLIDATION,A,1500.0,7.68,0,0.07,0,2
22,24000.0,RENT,0,EDUCATION,E,1500.0,18.79,1,0.06,1,3
21,24000.0,RENT,1,EDUCATION,A,1500.0,7.49,0,0.06,0,3
24,24000.0,RENT,1,EDUCATION,A,1500.0,7.49,0,0.06,0,3
24,125000.0,OWN,3,HOMEIMPROVEMENT,B,28000.0,9.91,0,0.22,0,3
26,24000.0,RENT,0,EDUCATION,D,1500.0,14.54,1,0.06,1,4
23,24000.0,RENT,4,VENTURE,B,1500.0,11.49,0,0.06,0,2
25,96050.0,MORTGAGE,3,MEDICAL,E,29800.0,19.29,1,0.31,0,2
25,125000.0,MORTGAGE,2,PERSONAL,B,14000.0,10.99,0,0.11,0,4
25,125000.0,MORTGAGE,3,VENTURE,A,10000.0,5.99,0,0.08,0,3
21,24000.0,RENT,2,EDUCATION,C,1500.0,13.85,0,0.06,1,4
23,125000.0,MORTGAGE,7,EDUCATION,B,5000.0,10.99,0,0.04,0,2
26,25000.0,RENT,1,DEBTCONSOLIDATION,E,1500.0,14.7,1,0.06,0,2
25,125000.0,OWN,9,PERSONAL,B,25000.0,10.59,0,0.2,0,2
26,25200.0,RENT,2,MEDICAL,C,1500.0,13.49,0,0.06,1,2
26,125000.0,OWN,10,MEDICAL,A,6000.0,5.42,0,0.05,0,4
26,125000.0,MORTGAGE,10,PERSONAL,A,10200.0,7.49,0,0.08,0,4
22,26400.0,RENT,6,EDUCATION,B,1500.0,11.11,0,0.06,0,3
24,125000.0,MORTGAGE,2,PERSONAL,A,15000.0,7.66,0,0.12,0,3
21,125000.0,MORTGAGE,2,PERSONAL,A,6000.0,5.79,0,0.05,0,2
24,125000.0,MORTGAGE,9,DEBTCONSOLIDATION,B,25000.0,10.0,0,0.2,0,2
25,53000.0,RENT,5,EDUCATION,C,15000.0,14.27,0,0.28,1,2
25,113000.0,MORTGAGE,4,DEBTCONSOLIDATION,D,5000.0,14.54,1,0.04,1,2
26,125000.0,MORTGAGE,4,PERSONAL,C,14800.0,13.48,0,0.12,1,3
26,113000.0,MORTGAGE,10,PERSONAL,A,12000.0,7.29,1,0.11,0,2
26,53307.0,RENT,5,VENTURE,B,15000.0,10.39,0,0.28,0,4
25,125000.0,MORTGAGE,4,EDUCATION,C,8000.0,13.8,0,0.06,0,3
25,125000.0,MORTGAGE,9,PERSONAL,B,12000.0,11.11,0,0.1,0,3
23,53500.0,RENT,6,EDUCATION,C,15000.0,13.47,0,0.28,0,2
26,48000.0,RENT,1,PERSONAL,E,15000.0,18.64,1,0.31,1,3
25,48000.0,RENT,9,PERSONAL,D,15000.0,17.49,1,0.31,1,3
26,125000.0,MORTGAGE,3,EDUCATION,D,24000.0,15.28,0,0.19,1,4
23,48996.0,RENT,2,MEDICAL,D,15000.0,15.99,1,0.31,0,4
23,54996.0,RENT,8,EDUCATION,D,15000.0,14.83,0,0.27,0,2
23,125000.0,MORTGAGE,7,MEDICAL,B,10000.0,9.99,0,0.08,0,2
24,54996.0,RENT,7,MEDICAL,B,15000.0,11.14,0,0.27,0,4
25,125000.0,MORTGAGE,9,DEBTCONSOLIDATION,B,25000.0,11.49,0,0.2,0,3
26,55000.0,RENT,10,MEDICAL,B,15000.0,11.12,0,0.27,0,2
25,125000.0,OWN,4,VENTURE,A,12000.0,7.88,0,0.1,0,3
23,113000.0,MORTGAGE,6,DEBTCONSOLIDATION,B,10000.0,10.38,1,0.09,0,3
22,49000.0,RENT,3,MEDICAL,D,15000.0,14.61,1,0.31,0,3
26,125000.0,MORTGAGE,10,VENTURE,C,15000.0,13.85,0,0.12,1,3
26,125000.0,MORTGAGE,2,DEBTCONSOLIDATION,C,20000.0,13.11,0,0.16,0,2
24,125000.0,MORTGAGE,8,PERSONAL,B,10000.0,10.99,0,0.08,0,3
24,24000.0,OWN,4,VENTURE,B,6400.0,8.88,0,0.27,0,4
22,55000.0,RENT,1,VENTURE,C,15000.0,12.84,0,0.27,0,3
21,125000.0,MORTGAGE,0,PERSONAL,A,10000.0,7.51,0,0.08,0,2
24,55000.0,RENT,2,PERSONAL,A,15000.0,7.49,0,0.27,0,2
22,24000.0,OWN,4,VENTURE,A,1500.0,6.91,0,0.06,0,4
24,49200.0,RENT,8,DEBTCONSOLIDATION,E,15000.0,18.39,1,0.3,1,4
22,24000.0,OWN,0,MEDICAL,C,5000.0,13.35,0,0.21,0,4
26,125000.0,MORTGAGE,5,HOMEIMPROVEMENT,B,7400.0,12.53,0,0.06,0,2
25,55315.0,RENT,3,EDUCATION,B,15000.0,10.74,0,0.27,0,2
24,49700.0,RENT,3,MEDICAL,E,15000.0,15.68,1,0.3,0,4
23,96050.0,MORTGAGE,0,MEDICAL,F,15000.0,19.13,1,0.13,0,2
22,24000.0,OWN,2,PERSONAL,C,3000.0,13.61,0,0.13,0,2
26,125000.0,MORTGAGE,6,HOMEIMPROVEMENT,A,16000.0,8.94,0,0.13,0,4
22,125000.0,MORTGAGE,0,PERSONAL,D,25000.0,15.31,0,0.2,1,2
23,113000.0,MORTGAGE,0,VENTURE,G,19750.0,21.21,1,0.17,0,4
22,24000.0,OWN,4,MEDICAL,C,4750.0,13.48,0,0.2,1,4
21,50000.0,RENT,0,HOMEIMPROVEMENT,D,15000.0,15.7,1,0.3,1,3
24,56000.0,RENT,1,DEBTCONSOLIDATION,C,15000.0,12.87,0,0.27,0,2
25,125000.0,MORTGAGE,6,MEDICAL,A,8000.0,9.63,0,0.06,0,2
25,125000.0,MORTGAGE,1,HOMEIMPROVEMENT,D,14000.0,14.42,0,0.11,0,4
23,125000.0,OTHER,4,VENTURE,A,7500.0,8.0,0,0.06,0,4
22,125000.0,MORTGAGE,6,VENTURE,B,10000.0,10.99,0,0.08,0,2
25,125000.0,MORTGAGE,5,HOMEIMPROVEMENT,C,12000.0,13.48,0,0.1,1,3
26,125000.0,MORTGAGE,4,MEDICAL,A,9600.0,5.79,0,0.08,0,2
23,24000.0,OWN,5,EDUCATION,B,7000.0,11.86,0,0.29,0,4
25,57000.0,RENT,0,EDUCATION,C,15000.0,13.85,0,0.26,0,4
22,24000.0,OWN,3,EDUCATION,B,6000.0,11.49,0,0.25,0,4
22,125004.0,MORTGAGE,6,EDUCATION,A,29800.0,7.9,0,0.24,0,2
23,24000.0,OWN,4,VENTURE,B,5000.0,10.38,0,0.21,0,4
25,125004.0,MORTGAGE,0,HOMEIMPROVEMENT,A,15000.0,7.88,0,0.12,0,3
22,125004.0,OTHER,6,VENTURE,D,10000.0,14.74,0,0.08,0,2
22,125555.0,MORTGAGE,2,MEDICAL,B,9000.0,10.99,0,0.07,0,4
25,126000.0,MORTGAGE,9,EDUCATION,A,15000.0,7.9,0,0.12,0,3
25,126000.0,MORTGAGE,9,VENTURE,B,10200.0,10.99,0,0.08,0,4
24,126000.0,MORTGAGE,7,MEDICAL,C,11800.0,13.48,0,0.09,1,2
22,126000.0,MORTGAGE,6,EDUCATION,D,3600.0,15.99,0,0.03,0,3
26,114000.0,MORTGAGE,4,HOMEIMPROVEMENT,B,6000.0,10.0,1,0.05,0,2
25,126000.0,MORTGAGE,4,DEBTCONSOLIDATION,A,6000.0,6.92,0,0.05,0,3
24,53000.0,RENT,1,DEBTCONSOLIDATION,D,15000.0,16.77,1,0.28,0,2
26,126000.0,MORTGAGE,3,PERSONAL,A,11000.0,7.14,0,0.09,0,4
23,24000.0,OWN,0,EDUCATION,A,7000.0,7.14,0,0.29,0,3
22,126000.0,MORTGAGE,6,EDUCATION,B,24000.0,11.36,0,0.19,0,4
26,24000.0,OWN,0,MEDICAL,B,2500.0,11.83,0,0.1,0,4
26,126000.0,MORTGAGE,4,HOMEIMPROVEMENT,C,7500.0,13.92,0,0.06,0,3
23,59880.0,RENT,0,MEDICAL,B,15000.0,10.99,0,0.25,0,4
